supermarket,date,month,year,product_category,item_count
Tesco,2023-02-21,2,2023,fresh_food,147
Tesco,2023-02-15,2,2023,baby_products,43
Tesco,2023-02-11,2,2023,bakery,26
Tesco,2023-02-24,2,2023,household,48
Tesco,2023-02-02,2,2023,frozen,55
Morrisons,2023-02-22,2,2023,food_cupboard,215
Tesco,2023-02-08,2,2023,food_cupboard,313
Morrisons,2023-02-08,2,2023,frozen,37
Aldi,2023-02-15,2,2023,health_products,11
Aldi,2023-02-07,2,2023,health_products,12
Sains,2023-02-03,2,2023,drinks,148
Sains,2023-02-24,2,2023,drinks,144
Morrisons,2023-02-04,2,2023,bakery,17
Morrisons,2023-02-15,2,2023,food_cupboard,218
Morrisons,2023-02-27,2,2023,home,168
Morrisons,2023-02-02,2,2023,drinks,150
Aldi,2023-02-08,2,2023,fresh_food,95
Aldi,2023-02-21,2,2023,pets,7
Sains,2023-02-22,2,2023,drinks,131
Sains,2023-02-14,2,2023,household,110
Sains,2023-02-01,2,2023,free-from,174
ASDA,2023-02-01,2,2023,free-from,34
Tesco,2023-02-04,2,2023,food_cupboard,340
Morrisons,2023-02-12,2,2023,health_products,191
Morrisons,2023-02-24,2,2023,household,52
Aldi,2023-02-03,2,2023,food_cupboard,70
Aldi,2023-02-20,2,2023,free-from,7
ASDA,2023-02-03,2,2023,food_cupboard,273
ASDA,2023-02-28,2,2023,baby_products,43
Tesco,2023-02-22,2,2023,fresh_food,185
Aldi,2023-02-08,2,2023,bakery,16
Aldi,2023-02-27,2,2023,household,18
Aldi,2023-02-04,2,2023,frozen,32
Sains,2023-02-08,2,2023,food_cupboard,329
ASDA,2023-02-09,2,2023,home,212
ASDA,2023-02-14,2,2023,free-from,43
ASDA,2023-02-26,2,2023,frozen,32
ASDA,2023-02-22,2,2023,bakery,38
Tesco,2023-02-20,2,2023,frozen,58
Tesco,2023-02-14,2,2023,drinks,149
Morrisons,2023-02-14,2,2023,bakery,23
Morrisons,2023-02-14,2,2023,home,174
Aldi,2023-02-01,2,2023,fresh_food,83
Aldi,2023-02-25,2,2023,health_products,18
Aldi,2023-02-21,2,2023,health_products,11
ASDA,2023-02-25,2,2023,bakery,46
ASDA,2023-02-20,2,2023,baby_products,56
Tesco,2023-02-03,2,2023,household,55
Morrisons,2023-02-01,2,2023,bakery,18
Sains,2023-02-21,2,2023,fresh_food,205
Sains,2023-02-05,2,2023,fresh_food,201
Sains,2023-02-19,2,2023,free-from,158
ASDA,2023-02-21,2,2023,health_products,253
ASDA,2023-02-08,2,2023,bakery,51
Tesco,2023-02-05,2,2023,home,183
Tesco,2023-02-15,2,2023,frozen,40
Morrisons,2023-02-15,2,2023,free-from,17
Morrisons,2023-02-25,2,2023,health_products,160
Morrisons,2023-02-21,2,2023,household,56
Morrisons,2023-02-12,2,2023,household,60
Aldi,2023-02-15,2,2023,food_cupboard,63
Aldi,2023-02-18,2,2023,frozen,36
Aldi,2023-02-26,2,2023,bakery,14
Sains,2023-02-22,2,2023,food_cupboard,302
Sains,2023-02-15,2,2023,pets,51
Morrisons,2023-02-20,2,2023,fresh_food,116
Morrisons,2023-02-06,2,2023,household,48
Aldi,2023-02-13,2,2023,food_cupboard,75
Sains,2023-02-20,2,2023,home,185
Sains,2023-02-01,2,2023,health_products,336
Sains,2023-02-22,2,2023,frozen,42
Tesco,2023-02-08,2,2023,household,48
Morrisons,2023-02-05,2,2023,food_cupboard,232
Aldi,2023-02-28,2,2023,fresh_food,101
Aldi,2023-02-27,2,2023,frozen,32
Sains,2023-02-26,2,2023,household,110
ASDA,2023-02-26,2,2023,drinks,179
Tesco,2023-02-26,2,2023,home,209
Tesco,2023-02-15,2,2023,drinks,167
Tesco,2023-02-24,2,2023,bakery,29
Tesco,2023-02-25,2,2023,bakery,36
Morrisons,2023-02-10,2,2023,free-from,24
Aldi,2023-02-22,2,2023,health_products,14
Sains,2023-02-01,2,2023,fresh_food,207
Sains,2023-02-06,2,2023,bakery,32
Sains,2023-02-26,2,2023,baby_products,49
ASDA,2023-02-07,2,2023,free-from,40
ASDA,2023-02-17,2,2023,baby_products,41
Morrisons,2023-02-02,2,2023,free-from,23
ASDA,2023-02-25,2,2023,fresh_food,235
ASDA,2023-02-19,2,2023,free-from,37
Tesco,2023-02-21,2,2023,household,51
Tesco,2023-02-04,2,2023,household,53
Morrisons,2023-02-23,2,2023,household,35
Aldi,2023-02-14,2,2023,drinks,32
Aldi,2023-02-25,2,2023,baby_products,5
ASDA,2023-02-01,2,2023,home,209
ASDA,2023-02-13,2,2023,home,222
Tesco,2023-02-21,2,2023,health_products,228
Tesco,2023-02-20,2,2023,bakery,36
Morrisons,2023-02-20,2,2023,food_cupboard,230
Morrisons,2023-02-25,2,2023,baby_products,43
Morrisons,2023-02-02,2,2023,household,49
Morrisons,2023-02-23,2,2023,home,177
Aldi,2023-02-02,2,2023,pets,2
Sains,2023-02-20,2,2023,fresh_food,242
Sains,2023-02-09,2,2023,baby_products,42
ASDA,2023-02-24,2,2023,bakery,52
Tesco,2023-02-19,2,2023,drinks,148
Tesco,2023-02-11,2,2023,health_products,246
Morrisons,2023-02-09,2,2023,household,53
Morrisons,2023-02-14,2,2023,food_cupboard,232
Aldi,2023-02-09,2,2023,fresh_food,97
Aldi,2023-02-18,2,2023,fresh_food,98
ASDA,2023-02-24,2,2023,household,102
ASDA,2023-02-20,2,2023,home,218
Tesco,2023-02-11,2,2023,drinks,141
Morrisons,2023-02-03,2,2023,frozen,45
Aldi,2023-02-21,2,2023,frozen,29
Aldi,2023-02-12,2,2023,frozen,29
Sains,2023-02-08,2,2023,pets,55
ASDA,2023-02-04,2,2023,frozen,28
Tesco,2023-02-11,2,2023,home,209
Morrisons,2023-02-01,2,2023,health_products,161
Aldi,2023-02-18,2,2023,bakery,14
Sains,2023-02-20,2,2023,food_cupboard,303
Tesco,2023-02-24,2,2023,frozen,46
Tesco,2023-02-21,2,2023,drinks,168
Morrisons,2023-02-01,2,2023,frozen,37
Sains,2023-02-02,2,2023,bakery,41
Morrisons,2023-02-20,2,2023,drinks,163
Aldi,2023-02-08,2,2023,free-from,1
Aldi,2023-02-24,2,2023,free-from,2
Sains,2023-02-02,2,2023,fresh_food,197
Sains,2023-02-20,2,2023,health_products,330
Sains,2023-02-18,2,2023,free-from,151
ASDA,2023-02-19,2,2023,baby_products,47
Tesco,2023-02-01,2,2023,fresh_food,180
Tesco,2023-02-03,2,2023,home,194
Tesco,2023-02-09,2,2023,fresh_food,158
Tesco,2023-02-12,2,2023,pets,40
Tesco,2023-02-12,2,2023,baby_products,37
Morrisons,2023-02-07,2,2023,food_cupboard,254
Aldi,2023-02-11,2,2023,pets,5
Sains,2023-02-13,2,2023,pets,50
ASDA,2023-02-02,2,2023,bakery,46
Morrisons,2023-02-10,2,2023,household,46
Morrisons,2023-02-06,2,2023,bakery,22
Morrisons,2023-02-07,2,2023,frozen,38
Aldi,2023-02-01,2,2023,frozen,30
Sains,2023-02-20,2,2023,drinks,156
Sains,2023-02-22,2,2023,fresh_food,200
ASDA,2023-02-23,2,2023,health_products,253
ASDA,2023-02-18,2,2023,bakery,50
Morrisons,2023-02-23,2,2023,fresh_food,113
Morrisons,2023-02-06,2,2023,fresh_food,127
Morrisons,2023-02-20,2,2023,health_products,185
Aldi,2023-02-27,2,2023,fresh_food,90
Aldi,2023-02-26,2,2023,health_products,14
ASDA,2023-02-11,2,2023,baby_products,52
ASDA,2023-02-12,2,2023,bakery,39
Tesco,2023-02-23,2,2023,home,203
Tesco,2023-02-09,2,2023,home,196
Aldi,2023-02-14,2,2023,frozen,27
ASDA,2023-02-21,2,2023,household,121
ASDA,2023-02-08,2,2023,drinks,176
ASDA,2023-02-07,2,2023,household,114
Tesco,2023-02-07,2,2023,fresh_food,177
Tesco,2023-02-13,2,2023,pets,43
Morrisons,2023-02-13,2,2023,bakery,29
Aldi,2023-02-02,2,2023,food_cupboard,71
Sains,2023-02-19,2,2023,drinks,163
Tesco,2023-02-09,2,2023,health_products,209
Tesco,2023-02-16,2,2023,frozen,53
Morrisons,2023-02-12,2,2023,bakery,24
Morrisons,2023-02-14,2,2023,frozen,35
Aldi,2023-02-02,2,2023,health_products,22
Tesco,2023-02-03,2,2023,drinks,151
Morrisons,2023-02-16,2,2023,drinks,132
Morrisons,2023-02-08,2,2023,pets,48
Morrisons,2023-02-06,2,2023,health_products,139
Morrisons,2023-02-11,2,2023,baby_products,41
Morrisons,2023-02-13,2,2023,home,149
Morrisons,2023-02-17,2,2023,household,54
Morrisons,2023-02-23,2,2023,baby_products,43
Sains,2023-02-19,2,2023,baby_products,40
Sains,2023-02-07,2,2023,frozen,40
Tesco,2023-02-25,2,2023,health_products,238
Tesco,2023-02-07,2,2023,pets,40
Morrisons,2023-02-28,2,2023,baby_products,24
Morrisons,2023-02-26,2,2023,drinks,150
Morrisons,2023-02-25,2,2023,bakery,18
Morrisons,2023-02-16,2,2023,free-from,22
Aldi,2023-02-22,2,2023,drinks,26
ASDA,2023-02-26,2,2023,pets,51
ASDA,2023-02-07,2,2023,bakery,44
Tesco,2023-02-24,2,2023,pets,30
Tesco,2023-02-05,2,2023,health_products,243
Morrisons,2023-02-05,2,2023,drinks,134
Morrisons,2023-02-24,2,2023,frozen,32
Aldi,2023-02-10,2,2023,food_cupboard,82
Sains,2023-02-01,2,2023,food_cupboard,340
Sains,2023-02-12,2,2023,frozen,49
ASDA,2023-02-20,2,2023,fresh_food,220
Tesco,2023-02-09,2,2023,food_cupboard,389
Tesco,2023-02-01,2,2023,household,54
Tesco,2023-02-14,2,2023,health_products,231
Tesco,2023-02-25,2,2023,baby_products,50
Morrisons,2023-02-07,2,2023,baby_products,47
Aldi,2023-02-10,2,2023,drinks,32
ASDA,2023-02-02,2,2023,frozen,41
Tesco,2023-02-22,2,2023,drinks,177
Tesco,2023-02-02,2,2023,fresh_food,164
Morrisons,2023-02-12,2,2023,fresh_food,120
Aldi,2023-02-05,2,2023,bakery,12
Aldi,2023-02-23,2,2023,health_products,16
Sains,2023-02-14,2,2023,bakery,46
ASDA,2023-02-14,2,2023,bakery,44
Tesco,2023-02-10,2,2023,health_products,218
Tesco,2023-02-21,2,2023,home,203
Morrisons,2023-02-08,2,2023,household,43
Morrisons,2023-02-21,2,2023,frozen,37
Aldi,2023-02-18,2,2023,baby_products,7
Aldi,2023-02-09,2,2023,pets,3
Sains,2023-02-22,2,2023,free-from,143
Sains,2023-02-21,2,2023,health_products,319
Sains,2023-02-27,2,2023,pets,46
ASDA,2023-02-09,2,2023,food_cupboard,300
ASDA,2023-02-18,2,2023,food_cupboard,341
Tesco,2023-02-28,2,2023,pets,40
Tesco,2023-02-07,2,2023,food_cupboard,323
Morrisons,2023-02-19,2,2023,health_products,175
Sains,2023-02-17,2,2023,health_products,317
Tesco,2023-02-06,2,2023,drinks,164
Tesco,2023-02-11,2,2023,fresh_food,186
Morrisons,2023-02-08,2,2023,free-from,25
Morrisons,2023-02-22,2,2023,household,53
Sains,2023-02-08,2,2023,drinks,154
Sains,2023-02-21,2,2023,bakery,35
Morrisons,2023-02-13,2,2023,baby_products,39
Morrisons,2023-02-07,2,2023,household,45
Aldi,2023-02-13,2,2023,health_products,12
Sains,2023-02-16,2,2023,food_cupboard,295
Sains,2023-02-02,2,2023,household,108
Sains,2023-02-09,2,2023,home,205
Tesco,2023-02-20,2,2023,drinks,158
Morrisons,2023-02-22,2,2023,free-from,15
Morrisons,2023-02-27,2,2023,baby_products,42
Aldi,2023-02-20,2,2023,fresh_food,89
Aldi,2023-02-16,2,2023,food_cupboard,86
Sains,2023-02-25,2,2023,baby_products,50
ASDA,2023-02-23,2,2023,household,116
ASDA,2023-02-20,2,2023,bakery,49
Tesco,2023-02-12,2,2023,fresh_food,176
Tesco,2023-02-19,2,2023,bakery,37
Morrisons,2023-02-14,2,2023,pets,56
Aldi,2023-02-20,2,2023,household,20
Sains,2023-02-17,2,2023,fresh_food,227
Sains,2023-02-28,2,2023,health_products,324
Sains,2023-02-21,2,2023,frozen,50
ASDA,2023-02-15,2,2023,drinks,173
Morrisons,2023-02-16,2,2023,pets,52
Morrisons,2023-02-02,2,2023,pets,42
Morrisons,2023-02-03,2,2023,baby_products,34
Aldi,2023-02-26,2,2023,household,14
Aldi,2023-02-15,2,2023,pets,8
Aldi,2023-02-06,2,2023,pets,7
Sains,2023-02-06,2,2023,health_products,314
Sains,2023-02-04,2,2023,food_cupboard,335
ASDA,2023-02-25,2,2023,food_cupboard,319
ASDA,2023-02-28,2,2023,drinks,180
Tesco,2023-02-27,2,2023,home,185
Tesco,2023-02-08,2,2023,home,195
Tesco,2023-02-10,2,2023,pets,48
Morrisons,2023-02-11,2,2023,fresh_food,135
Morrisons,2023-02-24,2,2023,drinks,138
Aldi,2023-02-16,2,2023,health_products,14
Aldi,2023-02-07,2,2023,free-from,2
Sains,2023-02-16,2,2023,health_products,356
Sains,2023-02-09,2,2023,food_cupboard,319
ASDA,2023-02-08,2,2023,pets,36
Tesco,2023-02-14,2,2023,baby_products,52
Morrisons,2023-02-18,2,2023,food_cupboard,230
Morrisons,2023-02-06,2,2023,home,138
Aldi,2023-02-17,2,2023,frozen,23
Aldi,2023-02-02,2,2023,bakery,9
Aldi,2023-02-25,2,2023,pets,9
Aldi,2023-02-08,2,2023,baby_products,4
Aldi,2023-02-06,2,2023,household,10
Sains,2023-02-20,2,2023,frozen,28
ASDA,2023-02-20,2,2023,food_cupboard,324
ASDA,2023-02-25,2,2023,home,206
Morrisons,2023-02-18,2,2023,baby_products,37
Morrisons,2023-02-23,2,2023,pets,36
Aldi,2023-02-05,2,2023,baby_products,8
Aldi,2023-02-27,2,2023,food_cupboard,60
Sains,2023-02-25,2,2023,health_products,303
Sains,2023-02-17,2,2023,free-from,154
Sains,2023-02-22,2,2023,pets,47
ASDA,2023-02-01,2,2023,drinks,205
ASDA,2023-02-17,2,2023,home,207
ASDA,2023-02-05,2,2023,home,225
Tesco,2023-02-25,2,2023,home,188
Tesco,2023-02-10,2,2023,home,212
Tesco,2023-02-12,2,2023,health_products,232
Tesco,2023-02-08,2,2023,frozen,53
Morrisons,2023-02-27,2,2023,health_products,190
Aldi,2023-02-14,2,2023,food_cupboard,87
Sains,2023-02-24,2,2023,home,200
Sains,2023-02-11,2,2023,drinks,203
Sains,2023-02-18,2,2023,health_products,325
Sains,2023-02-11,2,2023,household,84
Tesco,2023-02-26,2,2023,food_cupboard,348
Tesco,2023-02-19,2,2023,baby_products,45
Morrisons,2023-02-26,2,2023,household,41
Aldi,2023-02-19,2,2023,frozen,43
Aldi,2023-02-15,2,2023,household,19
Sains,2023-02-09,2,2023,free-from,156
Sains,2023-02-20,2,2023,free-from,158
ASDA,2023-02-28,2,2023,food_cupboard,297
ASDA,2023-02-01,2,2023,fresh_food,225
ASDA,2023-02-27,2,2023,household,107
Morrisons,2023-02-07,2,2023,pets,35
Aldi,2023-02-19,2,2023,bakery,17
Aldi,2023-02-06,2,2023,health_products,13
Sains,2023-02-07,2,2023,home,208
Sains,2023-02-28,2,2023,home,166
Sains,2023-02-12,2,2023,fresh_food,203
ASDA,2023-02-23,2,2023,food_cupboard,280
ASDA,2023-02-11,2,2023,health_products,238
ASDA,2023-02-26,2,2023,baby_products,44
Morrisons,2023-02-25,2,2023,home,178
Aldi,2023-02-16,2,2023,bakery,11
Sains,2023-02-04,2,2023,household,102
Sains,2023-02-23,2,2023,pets,51
Sains,2023-02-25,2,2023,bakery,36
ASDA,2023-02-16,2,2023,pets,35
Morrisons,2023-02-12,2,2023,baby_products,38
Morrisons,2023-02-16,2,2023,bakery,19
Aldi,2023-02-19,2,2023,fresh_food,95
Aldi,2023-02-01,2,2023,free-from,2
Aldi,2023-02-28,2,2023,bakery,9
Sains,2023-02-18,2,2023,food_cupboard,307
Sains,2023-02-25,2,2023,household,132
ASDA,2023-02-24,2,2023,baby_products,43
Tesco,2023-02-05,2,2023,frozen,40
Morrisons,2023-02-01,2,2023,fresh_food,127
Morrisons,2023-02-28,2,2023,drinks,163
Morrisons,2023-02-22,2,2023,drinks,158
Sains,2023-02-21,2,2023,food_cupboard,298
ASDA,2023-02-09,2,2023,fresh_food,237
ASDA,2023-02-18,2,2023,home,254
Tesco,2023-02-17,2,2023,fresh_food,178
Tesco,2023-02-02,2,2023,food_cupboard,308
Morrisons,2023-02-06,2,2023,drinks,135
Morrisons,2023-02-24,2,2023,health_products,186
Aldi,2023-02-08,2,2023,food_cupboard,86
Sains,2023-02-25,2,2023,drinks,149
Tesco,2023-02-01,2,2023,health_products,228
Tesco,2023-02-13,2,2023,bakery,53
Morrisons,2023-02-03,2,2023,fresh_food,140
Morrisons,2023-02-21,2,2023,health_products,167
Aldi,2023-02-15,2,2023,baby_products,7
Sains,2023-02-20,2,2023,pets,52
Tesco,2023-02-17,2,2023,bakery,28
Aldi,2023-02-18,2,2023,pets,7
Sains,2023-02-12,2,2023,health_products,342
Sains,2023-02-12,2,2023,bakery,33
Sains,2023-02-16,2,2023,pets,53
ASDA,2023-02-15,2,2023,baby_products,43
Tesco,2023-02-25,2,2023,household,59
Sains,2023-02-05,2,2023,baby_products,36
Sains,2023-02-13,2,2023,bakery,32
ASDA,2023-02-07,2,2023,home,230
ASDA,2023-02-19,2,2023,fresh_food,228
ASDA,2023-02-19,2,2023,home,241
ASDA,2023-02-06,2,2023,free-from,43
ASDA,2023-02-14,2,2023,health_products,238
Morrisons,2023-02-28,2,2023,fresh_food,136
Morrisons,2023-02-03,2,2023,health_products,165
Morrisons,2023-02-11,2,2023,household,68
Morrisons,2023-02-15,2,2023,bakery,13
Morrisons,2023-02-04,2,2023,household,37
ASDA,2023-02-15,2,2023,pets,35
ASDA,2023-02-11,2,2023,free-from,40
Aldi,2023-02-20,2,2023,frozen,34
Aldi,2023-02-24,2,2023,bakery,10
Aldi,2023-02-11,2,2023,baby_products,7
ASDA,2023-02-25,2,2023,free-from,41
Morrisons,2023-02-27,2,2023,fresh_food,124
Aldi,2023-02-05,2,2023,household,13
Aldi,2023-02-23,2,2023,pets,10
Sains,2023-02-10,2,2023,bakery,31
Sains,2023-02-16,2,2023,household,113
ASDA,2023-02-05,2,2023,food_cupboard,313
ASDA,2023-02-03,2,2023,fresh_food,243
ASDA,2023-02-12,2,2023,household,114
Tesco,2023-02-27,2,2023,health_products,245
Tesco,2023-02-06,2,2023,home,190
Tesco,2023-02-14,2,2023,pets,36
Morrisons,2023-02-21,2,2023,home,182
Aldi,2023-02-28,2,2023,food_cupboard,75
ASDA,2023-02-12,2,2023,health_products,225
ASDA,2023-02-19,2,2023,pets,37
ASDA,2023-02-23,2,2023,fresh_food,227
ASDA,2023-02-27,2,2023,fresh_food,241
Tesco,2023-02-17,2,2023,baby_products,42
Morrisons,2023-02-07,2,2023,drinks,142
Morrisons,2023-02-28,2,2023,health_products,146
Aldi,2023-02-09,2,2023,household,14
ASDA,2023-02-22,2,2023,health_products,227
ASDA,2023-02-22,2,2023,home,203
ASDA,2023-02-16,2,2023,household,107
Morrisons,2023-02-23,2,2023,free-from,17
Sains,2023-02-22,2,2023,household,102
ASDA,2023-02-24,2,2023,free-from,29
Tesco,2023-02-12,2,2023,frozen,66
Morrisons,2023-02-13,2,2023,drinks,155
Aldi,2023-02-12,2,2023,fresh_food,89
Aldi,2023-02-24,2,2023,household,13
Sains,2023-02-23,2,2023,home,199
Sains,2023-02-19,2,2023,frozen,36
ASDA,2023-02-13,2,2023,drinks,167
ASDA,2023-02-28,2,2023,home,207
ASDA,2023-02-12,2,2023,pets,43
ASDA,2023-02-06,2,2023,bakery,50
ASDA,2023-02-22,2,2023,baby_products,45
Tesco,2023-02-01,2,2023,drinks,153
Tesco,2023-02-10,2,2023,fresh_food,194
Tesco,2023-02-22,2,2023,home,190
Tesco,2023-02-20,2,2023,pets,45
Tesco,2023-02-07,2,2023,household,48
Aldi,2023-02-19,2,2023,drinks,35
Aldi,2023-02-24,2,2023,baby_products,4
Sains,2023-02-11,2,2023,health_products,297
Sains,2023-02-16,2,2023,home,215
Sains,2023-02-26,2,2023,free-from,174
Sains,2023-02-23,2,2023,bakery,26
Sains,2023-02-17,2,2023,pets,42
ASDA,2023-02-20,2,2023,drinks,148
ASDA,2023-02-16,2,2023,home,218
ASDA,2023-02-24,2,2023,home,214
ASDA,2023-02-10,2,2023,household,101
ASDA,2023-02-15,2,2023,health_products,197
ASDA,2023-02-09,2,2023,frozen,25
Tesco,2023-02-22,2,2023,household,53
Tesco,2023-02-27,2,2023,frozen,48
Morrisons,2023-02-26,2,2023,food_cupboard,234
Sains,2023-02-10,2,2023,drinks,160
ASDA,2023-02-02,2,2023,drinks,167
ASDA,2023-02-13,2,2023,household,115
ASDA,2023-02-21,2,2023,pets,46
Tesco,2023-02-04,2,2023,drinks,153
Morrisons,2023-02-24,2,2023,home,173
Morrisons,2023-02-06,2,2023,pets,39
Morrisons,2023-02-10,2,2023,baby_products,40
Aldi,2023-02-26,2,2023,drinks,49
Aldi,2023-02-26,2,2023,baby_products,3
Sains,2023-02-05,2,2023,frozen,45
Sains,2023-02-27,2,2023,frozen,41
ASDA,2023-02-26,2,2023,home,233
ASDA,2023-02-22,2,2023,free-from,41
ASDA,2023-02-18,2,2023,pets,42
ASDA,2023-02-11,2,2023,frozen,36
Tesco,2023-02-28,2,2023,bakery,37
Aldi,2023-02-25,2,2023,bakery,11
Sains,2023-02-06,2,2023,food_cupboard,308
Sains,2023-02-26,2,2023,frozen,27
ASDA,2023-02-27,2,2023,drinks,183
Tesco,2023-02-27,2,2023,bakery,33
Morrisons,2023-02-11,2,2023,free-from,14
Aldi,2023-02-25,2,2023,fresh_food,97
Aldi,2023-02-12,2,2023,drinks,39
Sains,2023-02-11,2,2023,pets,49
Sains,2023-02-03,2,2023,free-from,139
ASDA,2023-02-28,2,2023,frozen,27
ASDA,2023-02-06,2,2023,drinks,175
ASDA,2023-02-04,2,2023,pets,35
ASDA,2023-02-16,2,2023,bakery,45
Tesco,2023-02-01,2,2023,frozen,41
Aldi,2023-02-05,2,2023,food_cupboard,77
Aldi,2023-02-11,2,2023,food_cupboard,69
Aldi,2023-02-22,2,2023,free-from,1
Sains,2023-02-26,2,2023,home,205
ASDA,2023-02-02,2,2023,free-from,47
Aldi,2023-02-05,2,2023,fresh_food,96
Aldi,2023-02-16,2,2023,fresh_food,97
Sains,2023-02-08,2,2023,health_products,311
Sains,2023-02-14,2,2023,fresh_food,202
ASDA,2023-02-15,2,2023,household,121
Tesco,2023-02-17,2,2023,pets,44
Morrisons,2023-02-13,2,2023,health_products,170
Morrisons,2023-02-07,2,2023,free-from,21
Aldi,2023-02-08,2,2023,pets,7
Sains,2023-02-05,2,2023,free-from,143
Sains,2023-02-17,2,2023,drinks,149
ASDA,2023-02-25,2,2023,drinks,144
ASDA,2023-02-02,2,2023,pets,47
ASDA,2023-02-08,2,2023,free-from,39
ASDA,2023-02-18,2,2023,frozen,33
Tesco,2023-02-22,2,2023,health_products,235
Morrisons,2023-02-12,2,2023,drinks,139
Aldi,2023-02-11,2,2023,frozen,28
Sains,2023-02-04,2,2023,fresh_food,215
ASDA,2023-02-22,2,2023,food_cupboard,308
Tesco,2023-02-19,2,2023,frozen,39
Tesco,2023-02-13,2,2023,baby_products,63
Tesco,2023-02-07,2,2023,drinks,171
Morrisons,2023-02-24,2,2023,pets,50
Aldi,2023-02-05,2,2023,health_products,10
Aldi,2023-02-10,2,2023,free-from,1
Sains,2023-02-06,2,2023,frozen,34
Sains,2023-02-03,2,2023,household,85
ASDA,2023-02-27,2,2023,food_cupboard,312
ASDA,2023-02-15,2,2023,fresh_food,244
ASDA,2023-02-22,2,2023,pets,40
Tesco,2023-02-18,2,2023,frozen,43
Tesco,2023-02-26,2,2023,household,61
Tesco,2023-02-23,2,2023,pets,40
Aldi,2023-02-06,2,2023,drinks,38
Sains,2023-02-10,2,2023,health_products,336
Tesco,2023-02-02,2,2023,health_products,241
Tesco,2023-02-06,2,2023,pets,38
Morrisons,2023-02-13,2,2023,frozen,42
Morrisons,2023-02-15,2,2023,pets,38
Sains,2023-02-23,2,2023,household,116
Sains,2023-02-19,2,2023,pets,41
Tesco,2023-02-26,2,2023,drinks,179
Tesco,2023-02-22,2,2023,baby_products,64
Morrisons,2023-02-01,2,2023,pets,44
Aldi,2023-02-17,2,2023,bakery,10
Aldi,2023-02-15,2,2023,free-from,1
Sains,2023-02-07,2,2023,household,95
Sains,2023-02-19,2,2023,bakery,35
ASDA,2023-02-02,2,2023,food_cupboard,308
Tesco,2023-02-19,2,2023,health_products,249
Tesco,2023-02-07,2,2023,frozen,48
Morrisons,2023-02-20,2,2023,free-from,25
Morrisons,2023-02-26,2,2023,home,164
Sains,2023-02-05,2,2023,health_products,315
ASDA,2023-02-21,2,2023,free-from,41
Tesco,2023-02-04,2,2023,fresh_food,171
Tesco,2023-02-19,2,2023,fresh_food,192
Tesco,2023-02-03,2,2023,frozen,56
Aldi,2023-02-08,2,2023,drinks,31
Sains,2023-02-14,2,2023,food_cupboard,321
Sains,2023-02-07,2,2023,bakery,41
ASDA,2023-02-07,2,2023,frozen,29
Tesco,2023-02-24,2,2023,food_cupboard,349
Tesco,2023-02-25,2,2023,drinks,141
Tesco,2023-02-03,2,2023,bakery,35
Tesco,2023-02-09,2,2023,frozen,41
Aldi,2023-02-15,2,2023,fresh_food,91
Aldi,2023-02-12,2,2023,bakery,20
Sains,2023-02-07,2,2023,baby_products,34
Tesco,2023-02-10,2,2023,food_cupboard,349
Morrisons,2023-02-12,2,2023,frozen,50
Aldi,2023-02-21,2,2023,bakery,18
Aldi,2023-02-22,2,2023,frozen,19
ASDA,2023-02-03,2,2023,home,201
Morrisons,2023-02-21,2,2023,drinks,151
Aldi,2023-02-12,2,2023,household,15
Aldi,2023-02-27,2,2023,pets,3
Sains,2023-02-15,2,2023,household,120
Sains,2023-02-08,2,2023,free-from,176
Sains,2023-02-28,2,2023,household,101
Sains,2023-02-04,2,2023,pets,61
Sains,2023-02-12,2,2023,baby_products,41
ASDA,2023-02-04,2,2023,household,111
ASDA,2023-02-02,2,2023,home,248
Tesco,2023-02-13,2,2023,home,225
Tesco,2023-02-22,2,2023,bakery,35
Morrisons,2023-02-18,2,2023,free-from,20
Morrisons,2023-02-19,2,2023,bakery,26
Morrisons,2023-02-28,2,2023,pets,40
Aldi,2023-02-28,2,2023,frozen,28
ASDA,2023-02-05,2,2023,frozen,38
Morrisons,2023-02-11,2,2023,health_products,179
Morrisons,2023-02-17,2,2023,baby_products,41
Morrisons,2023-02-11,2,2023,bakery,28
Aldi,2023-02-14,2,2023,fresh_food,89
Aldi,2023-02-26,2,2023,pets,1
Aldi,2023-02-28,2,2023,household,19
Aldi,2023-02-26,2,2023,free-from,3
Aldi,2023-02-06,2,2023,free-from,2
Aldi,2023-02-05,2,2023,pets,2
Sains,2023-02-15,2,2023,baby_products,37
Sains,2023-02-24,2,2023,baby_products,44
Morrisons,2023-02-03,2,2023,home,139
Aldi,2023-02-01,2,2023,food_cupboard,75
Aldi,2023-02-21,2,2023,food_cupboard,70
Aldi,2023-02-16,2,2023,free-from,2
Morrisons,2023-02-08,2,2023,food_cupboard,242
Aldi,2023-02-13,2,2023,bakery,15
Sains,2023-02-12,2,2023,drinks,151
ASDA,2023-02-10,2,2023,health_products,240
Tesco,2023-02-23,2,2023,fresh_food,179
Tesco,2023-02-05,2,2023,baby_products,43
Aldi,2023-02-23,2,2023,fresh_food,107
